ID,Entity,Town,State,Year,Amount ($),Type
3963,WFIU,Bloomington,Indiana,2020,75000,Radio Fiscal Stabilization Grant
3964,WTIU,Bloomington,Indiana,2020,18339,Other System Support
3965,WTIU,Bloomington,Indiana,2020,0,Radio Community Service Grant
3966,WTIU,Bloomington,Indiana,2020,260205,Television Fiscal Stabilization Grant
3967,WVPE,Elkhart,Indiana,2020,139289,Radio Community Service Grant
3968,WVPE,Elkhart,Indiana,2020,75000,Radio Fiscal Stabilization Grant
3969,WNIN,Evansville,Indiana,2020,11353,Other System Support
3970,WNIN,Evansville,Indiana,2020,662558,Television Community Service Grant
3971,WNIN,Evansville,Indiana,2020,260205,Television Fiscal Stabilization Grant
3972,WBNI,Fort Wayne,Indiana,2020,123930,Radio Community Service Grant
3973,WBNI,Fort Wayne,Indiana,2020,75000,Radio Fiscal Stabilization Grant
3974,WFWA,Fort Wayne,Indiana,2020,729404,Television Community Service Grant
3975,WFWA,Fort Wayne,Indiana,2020,260205,Television Fiscal Stabilization Grant
3976,WFYI,Indianapolis,Indiana,2020,301693,Radio Community Service Grant
3977,WFYI,Indianapolis,Indiana,2020,75000,Radio Fiscal Stabilization Grant
3978,WFYI,Indianapolis,Indiana,2020,63000,Ready To Learn
3979,WFYI,Indianapolis,Indiana,2020,963388,Television Community Service Grant
3980,WLPR,Merrillville,Indiana,2020,72313,Radio Community Service Grant
3981,WYIN,Merrillville,Indiana,2020,8426,Other System Support
3982,WYIN,Merrillville,Indiana,2020,438669,Television Community Service Grant
3983,WYIN,Merrillville,Indiana,2020,200000,Television Fiscal Stabilization Grant
3984,WBST,Muncie,Indiana,2020,131123,Radio Community Service Grant
3985,WBST,Muncie,Indiana,2020,75000,Radio Fiscal Stabilization Grant
3986,WIPB,Muncie,Indiana,2020,15622,Other System Support
3987,WIPB,Muncie,Indiana,2020,835783,Television Community Service Grant
3988,WNIT,South Bend,Indiana,2020,14290,Other System Support
3989,WNIT,South Bend,Indiana,2020,794822,Television Community Service Grant
3990,WNIT,South Bend,Indiana,2020,260205,Television Fiscal Stabilization Grant
3991,WVUB,Vincennes,Indiana,2020,123869,Radio Community Service Grant
3992,WVUT,Vincennes,Indiana,2020,11850,Other System Support
3993,WVUT,Vincennes,Indiana,2020,260205,Television Fiscal Stabilization Grant
3994,WBAA,West Lafayette,Indiana,2020,126310,Radio Community Service Grant
3995,WBAA,West Lafayette,Indiana,2020,75000,Radio Fiscal Stabilization Grant
3996,WOI,Ames,Iowa,2020,257409,Radio Community Service Grant
3997,WOI,Ames,Iowa,2020,112136,Radio Fiscal Stabilization Grant
3998,KUNI,Cedar Falls,Iowa,2020,196148,Radio Community Service Grant
3999,KCCK,Cedar Rapids,Iowa,2020,110389,Radio Community Service Grant
4000,KIWR,Council Bluffs,Iowa,2020,102138,Radio Community Service Grant
4001,KIWR,Council Bluffs,Iowa,2020,75000,Radio Fiscal Stabilization Grant
4002,KALA,Davenport,Iowa,2020,75000,Radio Fiscal Stabilization Grant
4003,KSUI,Iowa City,Iowa,2020,182031,Radio Community Service Grant
4004,Iowa Public Broadcasting Board,Johnston,Iowa,2020,291148,Other System Support
4005,Iowa Public Broadcasting Board,Johnston,Iowa,2020,2772620,Television Community Service Grant
4006,KWIT,Sioux City,Iowa,2020,146405,Radio Community Service Grant
4007,KWIT,Sioux City,Iowa,2020,112136,Radio Fiscal Stabilization Grant
4008,KOOD,Bunker Hill,Kansas,2020,11504,Other System Support
4009,KOOD,Bunker Hill,Kansas,2020,772086,Television Community Service Grant
4010,KOOD,Bunker Hill,Kansas,2020,260205,Television Fiscal Stabilization Grant
4011,KANZ,Garden City,Kansas,2020,165728,Radio Community Service Grant
4012,KANZ,Garden City,Kansas,2020,112136,Radio Fiscal Stabilization Grant
4013,KHCC,Hutchinson,Kansas,2020,112136,Radio Fiscal Stabilization Grant
4014,KANU,Lawrence,Kansas,2020,75000,Radio Fiscal Stabilization Grant
4015,KRPS,Pittsburg,Kansas,2020,118339,Radio Community Service Grant
4016,KRPS,Pittsburg,Kansas,2020,112136,Radio Fiscal Stabilization Grant
4017,KTWU,Topeka,Kansas,2020,14573,Other System Support
4018,KTWU,Topeka,Kansas,2020,260205,Television Fiscal Stabilization Grant
4019,KMUW,Wichita,Kansas,2020,173955,Radio Community Service Grant
4020,KMUW,Wichita,Kansas,2020,75000,Radio Fiscal Stabilization Grant
4021,KPTS,Wichita,Kansas,2020,13859,Other System Support
4022,KPTS,Wichita,Kansas,2020,820300,Television Community Service Grant
4023,KPTS,Wichita,Kansas,2020,260205,Television Fiscal Stabilization Grant
4024,WKYU,Bowling Green,Kentucky,2020,200249,Radio Community Service Grant
4025,WKYU,Bowling Green,Kentucky,2020,737697,Television Community Service Grant
4026,WKYU,Bowling Green,Kentucky,2020,260205,Television Fiscal Stabilization Grant
4027,Kentucky Authority for Educational Television,Lexington,Kentucky,2020,55794,Other System Support
4028,Kentucky Authority for Educational Television,Lexington,Kentucky,2020,3323394,Television Community Service Grant
4029,Kentucky Educational Television Foundation,Lexington,Kentucky,2020,75000,Ready To Learn
4030,WUKY,Lexington,Kentucky,2020,75000,Radio Fiscal Stabilization Grant
4031,WFPK,Louisville,Kentucky,2020,302006,Radio Community Service Grant
4032,WFPK,Louisville,Kentucky,2020,75000,Radio Fiscal Stabilization Grant
4033,WFPK,Louisville,Kentucky,2020,99000,Radio Programming
4034,WMKY,Morehead,Kentucky,2020,131446,Radio Community Service Grant
4035,WKMS,Murray,Kentucky,2020,176900,Radio Community Service Grant
4036,WEKU,Richmond,Kentucky,2020,185003,Radio Community Service Grant
4037,WEKU,Richmond,Kentucky,2020,112136,Radio Fiscal Stabilization Grant
4038,WMMT,Whitesburg,Kentucky,2020,128521,Radio Community Service Grant
4039,WMMT,Whitesburg,Kentucky,2020,112136,Radio Fiscal Stabilization Grant
4040,Foundation for Excellence in Louisiana Public Broadcasting,Baton Rouge,Louisiana,2020,50000,Other System Support
4041,Foundation for Excellence in Louisiana Public Broadcasting,Baton Rouge,Louisiana,2020,88000,Ready To Learn
4042,Louisiana Public Broadcasting Network,Baton Rouge,Louisiana,2020,1857262,Television Community Service Grant
4043,Louisiana Public Broadcasting Network,Baton Rouge,Louisiana,2020,260205,Television Fiscal Stabilization Grant
4044,WBRH,Baton Rouge,Louisiana,2020,72313,Radio Community Service Grant
4045,WBRH,Baton Rouge,Louisiana,2020,112136,Radio Fiscal Stabilization Grant
4046,WRKF,Baton Rouge,Louisiana,2020,75000,Radio Fiscal Stabilization Grant
4047,KSLU,Hammond,Louisiana,2020,112136,Radio Fiscal Stabilization Grant
4048,KRVS,Lafayette,Louisiana,2020,134814,Radio Community Service Grant
4049,KRVS,Lafayette,Louisiana,2020,112136,Radio Fiscal Stabilization Grant
4050,WLAE,Metairie,Louisiana,2020,7626,Other System Support
4051,WLAE,Metairie,Louisiana,2020,411355,Television Community Service Grant
4052,WLAE,Metairie,Louisiana,2020,200000,Television Fiscal Stabilization Grant
4053,KEDM,Monroe,Louisiana,2020,112136,Radio Fiscal Stabilization Grant
4054,WWNO,New Orleans,Louisiana,2020,75000,Radio Fiscal Stabilization Grant
4055,WWOZ,New Orleans,Louisiana,2020,314663,Radio Community Service Grant
4056,WWOZ,New Orleans,Louisiana,2020,75000,Radio Fiscal Stabilization Grant
4057,WYES,New Orleans,Louisiana,2020,124863,Other System Support
4058,WYES,New Orleans,Louisiana,2020,200000,Television Fiscal Stabilization Grant
4059,KDAQ,Shreveport,Louisiana,2020,112136,Radio Fiscal Stabilization Grant
4060,WERU,East Orland,Maine,2020,119928,Radio Community Service Grant
4061,Maine Public Broadcasting Corporation,Lewiston,Maine,2020,18634,Other System Support
4062,Maine Public Broadcasting Corporation,Lewiston,Maine,2020,519748,Radio Community Service Grant
4063,Maine Public Broadcasting Corporation,Lewiston,Maine,2020,187136,Radio Fiscal Stabilization Grant
4064,Maine Public Broadcasting Corporation,Lewiston,Maine,2020,1102114,Television Community Service Grant
4065,WMPG,Portland,Maine,2020,72313,Radio Community Service Grant
4066,WBJC,Baltimore,Maryland,2020,143233,Radio Community Service Grant
4067,WEAA,Baltimore,Maryland,2020,199363,Radio Community Service Grant
4068,WEAA,Baltimore,Maryland,2020,112136,Radio Fiscal Stabilization Grant
4069,WYPR,Baltimore,Maryland,2020,335200,Radio Community Service Grant
4070,WYPR,Baltimore,Maryland,2020,75000,Radio Fiscal Stabilization Grant
4071,Radio Research Consortium,Olney,Maryland,2020,134850,Other System Support
4072,Maryland Public Television,Owings Mills,Maryland,2020,88000,Ready To Learn
4073,Maryland Public Television,Owings Mills,Maryland,2020,2864752,Television Community Service Grant
4074,Maryland Public Television,Owings Mills,Maryland,2020,200000,Television Fiscal Stabilization Grant
4075,WESM,Princess Anne,Maryland,2020,176191,Radio Community Service Grant
4076,Public Media Business Association,Rockville,Maryland,2020,10000,Other System Support
4077,WSCL,Salisbury,Maryland,2020,75000,Radio Fiscal Stabilization Grant
4078,WTMD,Towson,Maryland,2020,75000,Radio Fiscal Stabilization Grant
4079,WBUR,Boston,Massachusetts,2020,2162981,Radio Community Service Grant
4080,WBUR,Boston,Massachusetts,2020,75000,Radio Fiscal Stabilization Grant
4081,WERS,Boston,Massachusetts,2020,141690,Radio Community Service Grant
4082,WGBH,Boston,Massachusetts,2020,762042,Other System Support
4083,WGBH,Boston,Massachusetts,2020,75000,Radio Fiscal Stabilization Grant
4084,WGBH,Boston,Massachusetts,2020,50000,Ready To Learn
4085,WGBH,Boston,Massachusetts,2020,9014826,Television Community Service Grant
4086,WGBH,Boston,Massachusetts,2020,200000,Television Fiscal Stabilization Grant
4087,WUMB,Boston,Massachusetts,2020,137839,Radio Community Service Grant
4088,"PRX, Inc.",Cambridge,Massachusetts,2020,1960000,Radio Programming
4089,American Program Bureau,Newton,Massachusetts,2020,5358,Other System Support
4090,WOMR,Provincetown,Massachusetts,2020,72313,Radio Community Service Grant
4091,WOMR,Provincetown,Massachusetts,2020,75000,Radio Fiscal Stabilization Grant
4092,WFCR,Springfield,Massachusetts,2020,75000,Radio Fiscal Stabilization Grant
4093,WMVY,Vineyard Haven,Massachusetts,2020,114342,Radio Community Service Grant
4094,WICN,Worcester,Massachusetts,2020,72313,Radio Community Service Grant
4095,WICN,Worcester,Massachusetts,2020,112136,Radio Fiscal Stabilization Grant
4096,WUOM,Ann Arbor,Michigan,2020,475955,Radio Community Service Grant
4097,WUOM,Ann Arbor,Michigan,2020,75000,Radio Fiscal Stabilization Grant
4098,WDET,Detroit,Michigan,2020,75000,Radio Fiscal Stabilization Grant
4099,WRCJ,Detroit,Michigan,2020,75000,Radio Fiscal Stabilization Grant
4100,WKAR,East Lansing,Michigan,2020,219406,Radio Community Service Grant
4101,WKAR,East Lansing,Michigan,2020,75000,Radio Fiscal Stabilization Grant
4102,WKAR,East Lansing,Michigan,2020,10160,Ready To Learn
4103,WKAR,East Lansing,Michigan,2020,1134966,Television Community Service Grant
4104,WGVU,Grand Rapids,Michigan,2020,21723,Other System Support
4105,WGVU,Grand Rapids,Michigan,2020,187136,Radio Fiscal Stabilization Grant
4106,WGVU,Grand Rapids,Michigan,2020,1173082,Television Community Service Grant
4107,WIAA,Interlochen,Michigan,2020,258408,Radio Community Service Grant
4108,WMUK,Kalamazoo,Michigan,2020,135767,Radio Community Service Grant
4109,WMUK,Kalamazoo,Michigan,2020,75000,Radio Fiscal Stabilization Grant
4110,WNMU,Marquette,Michigan,2020,12004,Other System Support
4111,WNMU,Marquette,Michigan,2020,142381,Radio Community Service Grant
4112,WNMU,Marquette,Michigan,2020,112136,Radio Fiscal Stabilization Grant
4113,WNMU,Marquette,Michigan,2020,763184,Television Community Service Grant
4114,WCMU,Mount Pleasant,Michigan,2020,15996,Other System Support
4115,WCMU,Mount Pleasant,Michigan,2020,112136,Radio Fiscal Stabilization Grant
4116,WCMU,Mount Pleasant,Michigan,2020,973870,Television Community Service Grant
4117,WCMU,Mount Pleasant,Michigan,2020,260205,Television Fiscal Stabilization Grant
4118,WUVS,Muskegon,Michigan,2020,108469,Radio Community Service Grant
4119,WBLV,Twin Lake,Michigan,2020,112149,Radio Community Service Grant
4120,WDCQ,University Center,Michigan,2020,13284,Other System Support
4121,WDCQ,University Center,Michigan,2020,752885,Television Community Service Grant
4122,WDCQ,University Center,Michigan,2020,260205,Television Fiscal Stabilization Grant
4123,WTVS,Wixom,Michigan,2020,31188,Other System Support
4124,WTVS,Wixom,Michigan,2020,63000,Ready To Learn
4125,WTVS,Wixom,Michigan,2020,1620791,Television Community Service Grant
4126,WEMU,Ypsilanti,Michigan,2020,137472,Radio Community Service Grant
4127,KSMQ,Austin,Minnesota,2020,12430,Other System Support
4128,KSMQ,Austin,Minnesota,2020,709973,Television Community Service Grant
4129,KSMQ,Austin,Minnesota,2020,260205,Television Fiscal Stabilization Grant
4130,KAWE,Bemidji,Minnesota,2020,12479,Other System Support
4131,KAWE,Bemidji,Minnesota,2020,260205,Television Fiscal Stabilization Grant
4132,KKWE,Callaway,Minnesota,2020,112136,Radio Fiscal Stabilization Grant
4133,KOJB,Cass Lake,Minnesota,2020,112136,Radio Fiscal Stabilization Grant
4134,KUMD,Duluth,Minnesota,2020,139617,Radio Community Service Grant
4135,KUMD,Duluth,Minnesota,2020,112136,Radio Fiscal Stabilization Grant
4136,WDSE,Duluth,Minnesota,2020,13813,Other System Support
4137,WDSE,Duluth,Minnesota,2020,260205,Television Fiscal Stabilization Grant
4138,WTIP,Grand Marais,Minnesota,2020,112136,Radio Fiscal Stabilization Grant
4139,KAXE,Grand Rapids,Minnesota,2020,174782,Radio Community Service Grant
4140,KAXE,Grand Rapids,Minnesota,2020,112136,Radio Fiscal Stabilization Grant
4141,KWCM,Granite Falls,Minnesota,2020,63984,Other System Support
4142,KWCM,Granite Falls,Minnesota,2020,260205,Television Fiscal Stabilization Grant
4143,KBEM,Minneapolis,Minnesota,2020,110066,Radio Community Service Grant
4144,KBEM,Minneapolis,Minnesota,2020,75000,Radio Fiscal Stabilization Grant
4145,KFAI,Minneapolis,Minnesota,2020,88883,Radio Community Service Grant
4146,KFAI,Minneapolis,Minnesota,2020,75000,Radio Fiscal Stabilization Grant
4147,KMOJ,Minneapolis,Minnesota,2020,147460,Radio Community Service Grant
4148,KMOJ,Minneapolis,Minnesota,2020,112136,Radio Fiscal Stabilization Grant
4149,KBFT,Nett Lake,Minnesota,2020,112136,Radio Fiscal Stabilization Grant
4150,KVSC,St. Cloud,Minnesota,2020,75000,Radio Fiscal Stabilization Grant
4151,American Public Media,St. Paul,Minnesota,2020,500000,Radio Programming
4152,KBPR,St. Paul,Minnesota,2020,163401,Radio Community Service Grant
4153,KBPR,St. Paul,Minnesota,2020,112136,Radio Fiscal Stabilization Grant
4154,KCCM,St. Paul,Minnesota,2020,239598,Radio Community Service Grant
4155,KCCM,St. Paul,Minnesota,2020,112136,Radio Fiscal Stabilization Grant
4156,KLSE,St. Paul,Minnesota,2020,112136,Radio Fiscal Stabilization Grant
4157,KSJN,St. Paul,Minnesota,2020,75000,Radio Fiscal Stabilization Grant
4158,KSJR,St. Paul,Minnesota,2020,210439,Radio Community Service Grant
4159,KSJR,St. Paul,Minnesota,2020,112136,Radio Fiscal Stabilization Grant
4160,KTCA,St. Paul,Minnesota,2020,67771,Other System Support
4161,KTCA,St. Paul,Minnesota,2020,200000,Television Fiscal Stabilization Grant
4162,WSCD,St. Paul,Minnesota,2020,112136,Radio Fiscal Stabilization Grant
4163,KSRQ,Thief River Falls,Minnesota,2020,95673,Radio Community Service Grant
4164,KSRQ,Thief River Falls,Minnesota,2020,112136,Radio Fiscal Stabilization Grant
4165,WURC,Holly Springs,Mississippi,2020,171135,Radio Community Service Grant
4166,WURC,Holly Springs,Mississippi,2020,112136,Radio Fiscal Stabilization Grant
4167,Mississippi Authority for Educational Television,Jackson,Mississippi,2020,63000,Ready To Learn
4168,Mississippi Public Broadcasting,Jackson,Mississippi,2020,1475873,Television Community Service Grant
4169,WJSU,Jackson,Mississippi,2020,126570,Radio Community Service Grant
4170,WJSU,Jackson,Mississippi,2020,112136,Radio Fiscal Stabilization Grant
4171,WMPN,Jackson,Mississippi,2020,183691,Radio Community Service Grant
4172,WMPN,Jackson,Mississippi,2020,112136,Radio Fiscal Stabilization Grant
4173,WPRL,Lorman,Mississippi,2020,112136,Radio Fiscal Stabilization Grant
4174,KRCU,Cape Girardeau,Missouri,2020,125559,Radio Community Service Grant
4175,KBIA,Columbia,Missouri,2020,180951,Radio Community Service Grant
4176,KBIA,Columbia,Missouri,2020,112136,Radio Fiscal Stabilization Grant
4177,KOPN,Columbia,Missouri,2020,112136,Radio Fiscal Stabilization Grant
4178,KJLU,Jefferson City,Missouri,2020,112136,Radio Fiscal Stabilization Grant
4179,KCPT,Kansas City,Missouri,2020,23687,Other System Support
4180,KCPT,Kansas City,Missouri,2020,1245201,Television Community Service Grant
4181,KCPT,Kansas City,Missouri,2020,200000,Television Fiscal Stabilization Grant
4182,KCUR,Kansas City,Missouri,2020,363358,Radio Community Service Grant
4183,KCUR,Kansas City,Missouri,2020,99000,Radio Programming
4184,KTBG,Kansas City,Missouri,2020,92923,Radio Community Service Grant
4185,KTBG,Kansas City,Missouri,2020,75000,Radio Fiscal Stabilization Grant
4186,KXCV,Maryville,Missouri,2020,154249,Radio Community Service Grant
4187,KXCV,Maryville,Missouri,2020,112136,Radio Fiscal Stabilization Grant
4188,KOZK,Springfield,Missouri,2020,13595,Other System Support
4189,KOZK,Springfield,Missouri,2020,260205,Television Fiscal Stabilization Grant
4190,KSMU,Springfield,Missouri,2020,75000,Radio Fiscal Stabilization Grant
4191,KDHX,St. Louis,Missouri,2020,113189,Radio Community Service Grant
4192,KDHX,St. Louis,Missouri,2020,75000,Radio Fiscal Stabilization Grant
4193,KETC,St. Louis,Missouri,2020,197929,Other System Support
4194,KETC,St. Louis,Missouri,2020,63000,Ready To Learn
4195,KETC,St. Louis,Missouri,2020,2014859,Television Community Service Grant
4196,KWMU,St. Louis,Missouri,2020,551255,Radio Community Service Grant
4197,KMOS,Warrensburg,Missouri,2020,14263,Other System Support
4198,KMOS,Warrensburg,Missouri,2020,854503,Television Community Service Grant
4199,KMOS,Warrensburg,Missouri,2020,260205,Television Fiscal Stabilization Grant
4200,KEMC,Billings,Montana,2020,204327,Radio Community Service Grant
4201,KGLT,Bozeman,Montana,2020,120216,Radio Community Service Grant
4202,KUSM,Bozeman,Montana,2020,20747,Other System Support
4203,KUSM,Bozeman,Montana,2020,1318574,Television Community Service Grant
